Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
15141,0.34,Ideal,G,VS2,62.4,57.0,4.48,4.46,2.79,663
22171,2.02,Ideal,I,SI2,62.2,57.0,8.06,7.99,4.99,10412
8177,0.7,Ideal,E,VS2,62.1,57.0,5.68,5.73,3.54,2633
18338,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,5075
22211,1.02,Premium,F,VS2,61.3,58.0,6.42,6.54,3.97,6479
5836,0.33,Ideal,F,VVS1,62.5,54.0,4.43,4.46,2.78,880
6274,0.71,Good,D,VS2,63.6,54.0,5.7,5.75,3.64,4289
3873,1.01,Good,D,SI2,57.6,62.0,6.56,6.66,3.81,4260
19200,0.54,Ideal,G,VS1,61.8,54.0,5.22,5.24,3.23,1754
13591,1.11,Premium,J,SI1,59.5,58.0,6.89,6.77,4.07,3524
4788,0.3,Ideal,E,VVS2,61.4,57.0,4.34,4.32,2.66,1013
9005,1.02,Premium,F,SI2,,58.0,6.43,6.37,4.03,4398
22635,0.31,Very Good,F,VS2,62.8,56.0,4.28,4.32,2.7,625
22606,0.31,Good,E,SI1,63.4,55.0,4.29,4.32,2.73,544
25558,1.01,Premium,F,VS2,62.2,60.0,6.4,6.37,3.97,6533
26724,0.71,Premium,D,VS2,62.4,59.0,5.73,5.68,3.56,3161
12875,1.17,Fair,E,VS2,64.5,56.0,6.75,6.68,4.33,6814
3590,0.72,Premium,J,SI2,60.3,58.0,5.81,5.73,3.48,1667
12254,0.38,Premium,D,SI2,61.1,58.0,4.68,4.62,2.84,812
23687,0.36,Premium,G,VS1,62.3,59.0,4.55,4.5,2.82,932
22750,0.91,Premium,F,SI1,62.7,59.0,6.23,6.18,3.89,3644
19345,0.95,Good,I,SI2,63.8,57.0,6.23,6.13,3.94,2905
19513,0.38,Ideal,H,VS1,62.2,53.7,4.63,4.68,2.9,768
20224,0.33,Ideal,E,VS2,61.9,54.0,4.47,4.42,2.75,928
18128,0.3,Very Good,F,IF,62.6,55.0,4.3,4.32,2.7,886
21643,2.0,Ideal,F,I1,60.3,56.0,8.16,8.27,4.94,10494
21077,1.03,Ideal,G,VS2,61.6,55.0,6.49,6.54,4.01,7064
8693,0.31,Ideal,H,VS2,62.0,57.0,4.33,4.38,2.7,489
24231,0.71,Premium,G,SI2,59.9,59.0,5.79,5.82,3.48,1717
883,0.54,Good,G,VS1,59.0,62.0,5.3,5.28,3.12,1640
16111,1.23,Ideal,I,SI1,62.1,58.0,6.82,6.86,4.25,5600
21210,0.24,Ideal,D,VS1,62.6,57.0,3.92,4.0,2.48,687
4118,1.62,Premium,H,SI1,62.2,58.0,7.5,7.46,4.65,11455
22670,0.51,Ideal,F,VVS2,61.4,56.0,5.16,5.17,3.17,2025
4569,0.33,Ideal,E,VS2,62.1,57.0,4.41,4.44,2.75,723
3893,0.9,Good,F,SI1,63.6,59.0,6.12,6.07,3.88,3881
8338,0.29,Very Good,F,VVS2,63.1,57.0,4.22,4.3,2.69,664
20932,2.31,Premium,H,SI2,62.1,58.0,8.55,8.47,5.29,12269
13067,0.3,Very Good,G,VVS2,62.7,56.0,4.24,4.31,2.68,684
9434,0.41,Premium,G,SI1,60.3,59.0,4.76,4.79,2.88,719
266,0.71,Very Good,E,SI2,62.2,58.0,5.68,5.73,3.55,2313
25281,0.43,Premium,D,SI1,62.4,60.0,4.82,4.79,3.0,1022
24690,1.21,Premium,J,VVS2,61.7,60.0,6.85,6.82,4.22,5531
7317,0.31,Premium,G,VS2,59.9,59.0,4.38,4.4,2.63,544
6566,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,743
25356,1.03,Ideal,D,VS2,62.0,54.8,6.47,6.51,4.02,7697
20579,0.7,Premium,G,SI1,62.0,61.0,5.71,5.68,3.53,2352
9767,1.12,Ideal,G,VVS2,62.1,54.8,6.64,6.66,4.13,8701
12521,0.8,Very Good,G,SI1,62.1,56.0,6.01,5.85,3.68,3071
21454,1.01,Premium,E,IF,62.6,58.0,6.37,6.44,4.01,11387
15741,1.14,Ideal,I,SI1,62.3,58.0,6.65,6.7,4.16,5469
15325,0.72,Ideal,F,VS1,61.3,56.0,5.74,5.78,3.54,3759
22233,1.38,Ideal,J,SI2,61.0,56.0,7.22,7.26,4.42,5765
924,2.02,Very Good,H,SI2,63.1,54.0,8.09,7.99,5.07,13655
14144,0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,755
17987,0.3,Ideal,D,SI1,61.4,56.0,4.32,4.35,2.66,552
2362,0.7,Premium,G,SI1,61.8,59.0,5.68,5.59,3.48,2184
1363,0.32,Ideal,H,VVS1,61.9,56.0,4.41,4.38,2.72,936
16579,1.01,Premium,H,SI1,62.1,60.0,6.43,6.39,3.98,4439
14164,0.32,Ideal,F,VVS2,62.0,55.0,4.39,4.41,2.73,786
21029,0.72,Ideal,I,VVS2,61.7,55.0,5.71,5.76,3.54,2530
21557,0.38,Ideal,E,VS1,61.6,56.0,4.62,4.66,2.86,1000
21357,0.56,Ideal,G,SI2,61.0,57.0,5.34,5.32,3.25,1127
9961,0.48,Fair,E,VS2,64.9,54.0,4.94,4.92,3.2,1215
23906,0.78,Good,F,VS1,64.0,54.0,5.86,5.82,3.74,3163
20101,1.0,Good,F,VS2,64.2,58.0,6.32,6.26,4.04,5606
3918,0.3,Good,I,VS1,63.3,59.0,4.2,4.23,2.67,473
14754,0.43,Ideal,F,VVS1,62.0,57.0,4.84,4.81,2.99,1422
16422,0.27,Premium,E,VVS2,59.0,59.0,4.27,4.24,2.51,799
8159,1.13,Premium,G,SI2,60.0,61.0,6.78,6.71,4.05,4518
442,0.71,Very Good,H,SI1,,57.0,5.65,5.61,3.55,2207
5981,1.65,Ideal,H,VVS2,62.1,56.0,7.68,7.65,4.76,12225
8267,0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,372
1815,0.46,Ideal,G,IF,61.7,56.0,4.97,5.01,3.08,1987
8380,2.03,Premium,H,SI2,61.6,58.0,8.17,8.09,5.01,16075
7225,1.13,Ideal,H,SI1,61.9,60.0,6.63,6.65,4.11,5911
17719,1.16,Ideal,J,SI1,60.7,57.0,6.77,6.83,4.13,3955
14846,0.28,Ideal,H,VVS2,61.6,56.0,4.22,4.26,2.61,514
17355,0.57,Ideal,E,VS2,62.1,55.0,5.37,5.33,3.32,1778
10342,0.43,Premium,G,VVS2,62.3,60.0,4.85,4.78,3.0,1129
16872,0.35,Premium,H,VS1,61.7,59.0,4.53,4.51,2.79,788
3692,1.02,Good,G,VS2,63.7,57.0,6.24,6.31,4.0,5943
25806,0.77,Very Good,G,VS1,61.1,54.0,5.91,5.94,3.62,3197
26827,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,1689
21891,0.52,Premium,I,VS1,59.6,60.0,5.17,5.14,3.07,1141
8816,1.5,Very Good,H,SI1,62.9,56.0,7.24,7.33,4.58,8058
20429,2.0,Good,I,VS1,58.8,65.0,8.03,8.1,4.74,15708
10472,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,15785
23875,0.41,Ideal,G,VVS1,62.2,54.0,4.79,4.82,2.99,1076
19300,0.56,Ideal,E,VS2,61.5,57.0,5.29,5.32,3.26,1792
20182,0.67,Good,I,VS2,60.7,61.4,5.6,5.64,3.41,1708
12585,0.57,Ideal,G,VS2,60.2,59.0,5.38,5.42,3.25,1642
11387,0.7,Very Good,I,VVS1,62.9,58.0,5.65,5.67,3.56,2513
21542,0.31,Ideal,G,VVS1,61.7,54.0,4.36,4.39,2.7,789
26554,0.45,Good,E,VS1,61.7,63.0,4.88,4.91,3.02,1241
19570,1.04,Premium,G,SI2,60.9,58.0,6.58,6.52,3.99,4277
3801,1.31,Premium,I,SI2,63.0,58.0,6.97,6.93,4.38,5612
6801,2.21,Very Good,G,SI2,60.7,62.0,8.42,8.48,5.13,15825
3517,0.34,Good,G,SI1,63.9,58.0,4.43,4.4,2.82,650
7265,0.4,Premium,D,VS2,61.7,59.0,4.76,4.73,2.93,1050
10779,1.08,Ideal,H,SI2,61.4,57.0,6.6,6.66,4.07,5049
25921,0.31,Ideal,D,SI1,62.0,56.0,4.35,4.39,2.71,533
1643,1.01,Ideal,D,SI1,61.4,59.0,6.4,6.44,3.94,5812
23919,1.2,Ideal,I,VVS2,,55.0,6.75,6.79,4.26,7079
12167,1.13,Very Good,D,VS2,62.9,58.0,6.59,6.63,4.16,8561
23207,0.5,Ideal,G,SI2,61.2,56.0,5.13,5.17,3.15,1011
11590,0.53,Ideal,D,VS2,61.5,56.0,5.17,5.23,3.2,1857
6842,0.31,Ideal,F,VVS2,62.2,53.0,4.37,4.41,2.73,706
5616,0.52,Ideal,G,VVS2,61.7,55.0,5.19,5.22,3.21,1911
14857,0.9,Premium,E,SI1,61.9,58.0,6.17,6.1,3.8,4209
5948,1.23,Premium,J,VS1,60.1,60.0,6.9,6.95,4.16,5209
21795,0.42,Premium,E,SI1,61.6,59.0,4.83,4.85,2.98,773
8740,0.53,Ideal,D,VS2,61.4,56.0,5.18,5.21,3.19,1659
7264,1.0,Fair,F,SI1,56.9,63.0,6.45,6.52,3.69,4688
16877,0.51,Very Good,I,VS2,60.3,63.0,5.16,5.13,3.1,1068
6457,0.34,Ideal,E,VS2,61.8,57.0,4.48,4.52,2.78,696
21826,0.73,Ideal,J,VS2,62.3,55.0,5.74,5.78,3.59,2101
20702,0.6,Fair,G,SI1,65.7,55.0,5.31,5.23,3.46,1197
864,0.36,Very Good,D,VVS1,59.0,59.0,4.66,4.69,2.76,1119
12062,0.93,Premium,F,SI2,60.0,60.0,6.36,6.31,3.8,3333
20447,0.57,Very Good,J,VS2,60.2,62.0,5.33,5.4,3.23,1072
18666,0.34,Ideal,D,SI1,60.4,57.0,4.51,4.53,2.73,626
18000,0.73,Ideal,D,VS2,61.5,55.0,5.79,5.82,3.57,3980
23282,0.44,Good,F,SI2,56.6,63.0,5.11,5.06,2.88,974
21312,1.04,Ideal,G,SI2,61.9,58.0,6.47,6.51,4.02,4973
11732,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,4101
23788,0.53,Ideal,E,VS2,61.5,56.0,5.23,5.18,3.2,1801
24007,1.21,Very Good,I,VS1,61.2,58.0,6.85,6.91,4.21,5866
9090,0.3,Ideal,F,VVS1,61.5,56.0,4.32,4.36,2.67,1041
19133,0.53,Ideal,G,VS2,61.4,55.0,5.23,5.26,3.22,1615
4478,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,784
26529,0.24,Good,E,VS2,63.0,59.0,3.96,4.01,2.51,378
10815,0.56,Ideal,F,VS2,60.8,56.0,5.33,5.3,3.23,1778
23640,1.0,Very Good,I,VS2,64.0,54.0,6.28,6.34,4.04,4739
13344,0.35,Ideal,G,IF,61.8,55.0,4.54,4.56,2.81,1044
8464,1.02,Premium,F,VS1,60.8,59.0,6.49,6.46,3.94,7677
14589,0.23,Very Good,F,VVS2,60.8,59.0,3.97,3.99,2.42,472
13600,1.51,Fair,H,VS2,65.6,56.0,7.08,4.7,4.0,7188
23941,1.13,Very Good,G,SI1,60.9,60.0,6.67,6.76,4.09,5280
15900,0.29,Ideal,F,VVS1,61.1,57.0,4.26,4.29,2.61,715
21251,0.23,Good,F,VS1,63.2,58.0,3.86,3.89,2.45,376
26771,0.37,Ideal,G,IF,61.4,55.0,4.63,4.66,2.85,1056
2289,0.52,Ideal,G,SI1,61.2,55.0,5.2,5.23,3.19,1675
10339,0.3,Premium,F,VVS2,61.5,58.0,4.29,4.31,2.64,737
25566,0.42,Premium,H,VS1,61.2,60.0,4.77,4.84,2.94,847
19784,0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,756
20813,0.51,Premium,F,VS2,61.4,58.0,5.13,5.09,3.14,1619
7872,0.3,Ideal,H,IF,62.0,57.0,4.26,4.29,2.65,764
21170,1.31,Very Good,I,SI2,59.6,60.0,7.09,7.17,4.25,5187
18512,0.3,Very Good,G,VVS1,61.1,57.0,4.33,4.37,2.66,680
7340,0.71,Premium,E,SI2,61.8,57.0,5.73,5.67,3.52,2271
5095,1.16,Ideal,F,VS2,61.3,57.0,6.76,6.79,4.15,9432
10659,0.71,Ideal,G,SI2,59.5,57.0,5.86,5.78,3.46,2194
23499,0.4,Ideal,J,VVS1,61.9,56.0,4.74,4.79,2.95,1136
1424,1.24,Ideal,G,VVS1,62.1,56.0,6.86,6.91,4.28,11503
3509,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,5376
4639,0.41,Ideal,F,VVS2,61.9,55.0,4.78,4.79,2.96,1115
9189,0.31,Ideal,G,VVS1,62.1,55.0,4.34,4.39,2.71,789
26239,1.02,Very Good,G,VVS2,62.7,58.0,6.36,6.4,4.0,9596
10777,0.23,Very Good,E,VVS2,61.8,59.0,3.92,3.95,2.43,465
25264,0.7,Very Good,H,VS2,61.4,54.0,5.77,5.66,3.51,2138
465,1.52,Ideal,H,VS1,60.1,60.0,7.54,7.51,4.52,11946
17911,0.31,Ideal,D,VS1,61.8,55.0,4.36,4.34,2.69,877
20493,0.27,Very Good,E,VVS1,60.9,59.0,4.17,4.21,2.55,620
9694,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,567
13291,1.51,Ideal,I,VS2,62.9,53.0,7.37,7.33,4.62,9471
11608,0.7,Very Good,E,VS2,61.8,59.0,5.63,5.67,3.49,2952
6233,1.0,Premium,D,VS1,62.1,55.0,6.41,6.34,3.96,7812
6144,0.9,Ideal,E,SI2,61.9,54.0,6.23,6.18,3.84,3958
22965,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1154
9220,0.31,Premium,H,VS2,62.7,59.0,4.32,4.29,2.7,628
1714,0.59,Ideal,D,SI1,61.8,56.0,5.37,5.4,3.33,1816
22882,0.3,Premium,E,VVS2,60.8,60.0,4.31,4.27,2.61,1013
24569,0.37,Ideal,E,VVS1,61.5,56.0,4.64,4.59,2.84,1179
10956,0.21,Premium,D,VS2,61.6,59.0,3.82,3.78,2.34,386
21824,0.78,Premium,E,VS2,62.8,60.0,5.86,5.79,3.66,3494
22318,1.02,Very Good,G,VS1,62.6,58.0,6.36,6.46,4.01,6301
2006,0.31,Ideal,G,IF,61.9,55.0,4.35,4.38,2.7,891
26144,0.34,Premium,G,VS2,62.4,59.0,4.41,4.47,2.77,596
18109,1.5,Fair,H,VS2,65.2,58.0,7.12,7.06,4.62,10206
17197,0.76,Ideal,F,SI1,61.4,56.0,5.88,5.92,3.62,2894
13159,0.31,Ideal,E,VVS2,61.4,58.0,4.33,4.37,2.67,755
22674,1.71,Good,G,SI2,63.7,57.0,7.54,7.5,4.79,6847
7168,1.01,Premium,G,VS1,62.7,58.0,6.38,6.41,4.01,6499
22128,2.01,Good,I,SI1,58.5,62.0,8.24,8.31,4.84,14998
1801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,7481
17916,1.22,Premium,G,VVS2,62.0,58.0,6.9,6.85,4.26,10111
1416,0.54,Very Good,F,VS1,60.0,61.0,5.31,5.26,3.17,1657
155,0.7,Ideal,D,VVS2,60.9,59.0,5.69,5.73,3.48,3737
19046,1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,5689
2150,0.52,Ideal,F,SI1,61.6,57.0,5.16,5.19,3.19,1250
5400,0.84,Very Good,F,SI2,62.8,57.0,5.99,6.04,3.78,2656
17289,0.54,Ideal,E,SI1,61.5,55.0,5.24,5.26,3.23,1778
11161,0.59,Good,I,VVS2,57.8,61.0,5.52,5.6,3.21,1427
19023,1.0,Very Good,G,SI1,58.6,63.0,6.56,6.58,3.85,4218
16079,0.3,Very Good,G,VVS1,63.1,56.0,4.28,4.25,2.69,1013
12953,1.03,Ideal,E,VVS2,61.7,56.0,6.49,6.51,4.01,11611
22136,1.51,Very Good,H,SI1,63.3,57.0,7.23,7.34,4.61,10053
15633,1.0,Fair,H,SI1,55.2,64.0,6.69,6.64,3.68,3830
10871,0.38,Ideal,I,VS1,61.5,55.1,4.66,4.7,2.88,703
13601,0.36,Good,H,VS2,63.7,55.0,4.49,4.52,2.87,568
16399,1.51,Premium,F,VS2,63.0,56.0,7.3,7.26,4.59,13248
26183,1.01,Ideal,D,SI1,62.0,57.0,6.37,6.44,3.97,5832
9995,0.73,Ideal,E,SI2,61.2,54.0,5.88,5.86,3.59,2581
6260,0.3,Premium,G,IF,60.2,58.0,4.35,4.39,2.63,895
23280,0.33,Ideal,H,VVS1,,55.0,4.4,4.44,2.75,752
6291,0.33,Premium,E,SI1,62.7,56.0,4.45,4.39,2.77,743
17643,1.18,Ideal,I,SI1,62.2,56.0,6.85,6.75,4.23,5088
16905,1.71,Very Good,I,SI1,62.4,59.0,7.63,7.6,4.75,10681
13059,1.04,Premium,G,SI2,60.6,59.0,6.6,6.56,3.99,3896
1330,1.83,Ideal,H,SI1,61.5,56.0,7.87,7.81,4.82,15032
16186,2.03,Very Good,D,SI2,62.4,59.0,7.98,8.04,5.0,18120
17420,1.31,Very Good,J,SI2,61.8,59.0,6.96,7.02,4.32,5100
2322,0.88,Very Good,F,VVS2,62.0,59.0,6.09,6.13,3.79,5052
9546,0.3,Premium,H,VS1,61.3,58.0,4.32,4.29,2.64,675
19204,0.78,Premium,D,SI1,60.9,55.0,6.0,5.93,3.63,3145
23486,1.51,Very Good,G,SI1,63.1,56.0,7.27,7.22,4.57,7585
8352,1.12,Premium,H,VS1,62.1,58.0,6.6,6.64,4.11,5845
24572,1.06,Premium,D,VS2,59.3,55.0,6.7,6.65,3.96,7479
19803,0.4,Premium,D,SI2,62.1,60.0,4.75,4.69,2.93,855
19245,0.25,Very Good,F,VS1,61.2,59.0,4.02,4.05,2.47,435
9045,0.31,Ideal,G,VVS2,61.8,56.0,4.31,4.36,2.68,707
1595,1.2,Very Good,F,SI2,63.2,58.0,6.78,6.74,4.27,4502
4080,0.31,Premium,G,SI2,61.8,59.0,4.34,4.3,2.67,523
10343,1.2,Ideal,G,SI1,61.2,56.0,6.92,6.84,4.21,6502
10247,0.91,Fair,D,VS2,65.7,56.0,6.1,6.05,3.99,4107
10300,1.03,Good,G,SI2,63.7,60.0,6.35,6.28,4.02,4001
18756,0.7,Very Good,I,VVS1,60.9,60.0,5.68,5.71,3.47,2421
7575,0.4,Ideal,I,VVS2,62.0,56.0,4.74,4.77,2.95,807
26526,0.73,Ideal,H,VS2,62.0,54.0,5.79,5.83,3.6,2583
7483,0.29,Ideal,F,VVS1,60.9,57.0,4.29,4.32,2.62,669
11963,1.25,Ideal,G,IF,60.2,54.0,6.99,7.03,4.22,11511
264,2.11,Premium,G,SI2,62.2,60.0,8.19,8.15,5.08,16336
15753,0.7,Good,H,VS2,64.1,58.0,5.51,5.57,3.55,2137
10707,0.32,Very Good,H,VS1,62.8,55.0,4.35,4.41,2.75,561
7229,1.0,Premium,F,SI1,60.3,58.0,6.43,6.47,3.89,5197
4991,1.25,Premium,H,VS1,59.3,57.0,7.11,7.05,4.2,7560
830,0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,507
22934,0.7,Very Good,D,SI1,59.4,63.0,5.78,5.76,3.43,2628
15230,1.51,Fair,H,VS1,58.0,67.0,7.63,7.57,4.41,11263
2329,1.1,Premium,G,VS2,61.2,62.0,6.64,6.6,4.05,6653
3335,0.31,Good,F,SI1,63.5,56.0,4.3,4.33,2.74,516
18780,1.21,Premium,D,VS1,62.6,56.0,6.83,6.74,4.25,10706
6489,1.2,Very Good,H,SI1,61.4,63.0,6.76,6.72,4.14,4603
13299,0.52,Ideal,I,VVS1,62.0,55.0,5.19,5.17,3.21,1619
7331,0.53,Ideal,G,SI1,62.4,55.0,5.21,5.18,3.24,1329
16906,0.9,Very Good,E,SI1,62.6,61.0,6.06,6.11,3.81,4315
13008,0.41,Ideal,I,VS2,61.4,54.0,4.81,4.83,2.96,625
24036,1.51,Premium,I,VVS2,61.1,60.0,7.36,7.33,4.49,10817
935,0.38,Ideal,D,VVS2,60.7,55.0,4.69,4.71,2.85,1289
24652,2.06,Premium,I,VS1,58.4,55.0,8.42,8.35,4.9,15393
23063,0.9,Premium,H,VS2,62.3,58.0,6.18,6.09,3.82,3919
16518,1.0,Premium,H,SI2,59.8,61.0,6.24,6.17,3.71,3360
18464,0.3,Premium,D,SI1,61.7,59.0,4.31,4.28,2.65,709
13216,1.08,Ideal,H,SI1,60.0,58.0,6.69,6.66,4.01,5867
7385,1.03,Fair,I,SI2,65.2,56.0,6.42,6.35,4.16,3530
14969,0.51,Very Good,F,VVS2,62.0,55.0,5.11,5.14,3.17,2041
14304,1.04,Very Good,D,SI2,62.9,58.0,6.41,6.47,4.05,5265
7775,1.2,Premium,H,SI1,62.4,59.0,6.72,6.68,4.18,5592
10983,1.21,Ideal,H,VVS2,61.1,56.0,6.85,6.89,4.2,9290
7188,0.51,Premium,G,VVS1,62.4,58.0,5.09,5.13,3.19,1925
21255,1.05,Good,D,SI2,60.0,63.0,6.59,6.64,3.97,4560
12211,0.42,Ideal,H,VVS1,61.3,56.0,4.83,4.86,2.97,1625
3236,0.34,Very Good,D,SI2,60.7,61.0,4.45,4.51,2.72,507
9290,1.73,Premium,E,SI1,62.6,58.0,7.67,7.59,4.78,16253
18051,0.81,Very Good,G,SI1,62.3,59.0,5.93,5.98,3.71,3095
5452,0.32,Ideal,I,VS2,62.5,55.0,4.4,4.37,2.74,576
8549,0.33,Ideal,E,VVS2,61.0,57.0,4.46,4.49,2.73,802
6479,0.4,Ideal,H,SI1,62.0,56.0,4.68,4.74,2.92,666
21337,0.33,Ideal,D,SI2,61.1,57.0,4.5,4.47,2.74,631
933,1.86,Very Good,H,SI1,62.6,58.0,7.77,7.82,4.88,14383
14387,0.7,Premium,H,VS1,62.8,60.0,5.61,5.56,3.51,2367
25929,1.4,Premium,G,SI2,62.0,60.0,7.16,7.1,4.42,7357
16083,0.38,Very Good,H,VS2,62.8,56.0,4.59,4.62,2.89,700
1821,1.01,Good,G,SI1,63.8,56.0,6.32,6.37,4.05,4504
10524,1.83,Premium,J,SI1,60.4,58.0,7.96,7.94,4.8,10709
4193,0.31,Very Good,H,SI1,62.4,57.0,4.31,4.35,2.7,435
26822,1.01,Very Good,G,SI1,62.4,58.0,6.39,6.44,4.0,4653
9008,1.22,Ideal,I,VS2,59.5,57.0,6.91,6.97,4.13,5761
10395,2.05,Ideal,J,VVS2,62.7,56.0,8.18,8.11,5.11,17214
26753,1.16,Premium,F,VVS1,60.4,60.0,6.9,6.77,4.13,10809
12759,3.4,Fair,D,I1,66.8,52.0,9.42,9.34,6.27,15964
8795,1.7,Ideal,F,VS2,62.7,55.0,7.54,7.58,4.74,17114
23498,0.24,Very Good,D,VVS1,61.9,54.0,3.99,4.02,2.48,492
12903,1.01,Good,G,VS2,58.9,61.0,6.46,6.55,3.83,5756
15486,0.31,Very Good,G,VS1,63.2,57.0,4.33,4.28,2.72,802
10213,0.59,Very Good,F,VVS2,63.5,59.0,5.28,5.3,3.36,2302
16853,0.79,Ideal,G,SI1,62.3,57.0,5.9,5.85,3.66,2898
17298,0.51,Very Good,G,VVS1,62.9,57.0,5.08,5.12,3.21,1800
18851,0.5,Premium,F,VS1,61.8,60.0,5.06,5.1,3.14,1710
14882,0.54,Premium,F,SI2,59.6,60.0,5.25,5.28,3.14,1154
14316,1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,13379
20166,0.7,Very Good,G,SI1,62.1,56.0,5.64,5.67,3.51,2175
7477,1.22,Ideal,G,SI1,61.6,57.0,6.89,6.81,4.22,6559
25849,0.3,Ideal,H,VVS2,62.2,57.0,4.26,4.29,2.66,590
20615,0.7,Very Good,D,SI1,63.2,55.0,5.62,5.65,3.56,2509
23564,0.51,Ideal,G,VS1,62.1,55.0,5.14,5.17,3.2,1656
20637,0.35,Premium,G,VS1,62.3,59.0,4.53,4.49,2.81,906
3048,0.4,Premium,F,VS2,61.0,58.0,4.72,4.79,2.9,842
5646,0.51,Good,E,SI1,63.9,56.0,5.11,5.07,3.25,1443
8668,1.0,Premium,H,VVS2,61.4,59.0,6.49,6.45,3.97,5914
22231,1.23,Ideal,G,VS1,61.2,56.0,6.92,6.98,4.25,9119
25043,0.44,Ideal,H,IF,61.4,55.0,4.92,4.95,3.03,1177
7524,0.42,Ideal,D,VS2,62.1,54.0,4.8,4.83,2.99,1031
4147,0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,3704
13520,0.36,Ideal,E,VVS1,61.4,57.0,4.64,4.61,2.54,1043
21663,0.4,Very Good,D,VVS2,60.8,56.0,4.78,4.82,2.92,1133
26569,0.4,Fair,G,VS2,64.6,55.0,4.62,4.64,2.99,722
26094,1.02,Good,G,VS1,64.3,57.0,6.28,6.34,4.06,5951
13251,0.35,Premium,E,SI1,62.9,58.0,4.52,4.48,2.83,788
26403,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,2211
14442,0.4,Premium,D,VVS2,62.0,61.0,4.72,4.7,2.92,1206
3562,0.45,Ideal,H,SI1,61.3,55.0,4.96,4.99,3.05,790
21808,1.61,Ideal,F,VS2,62.9,56.0,7.52,7.46,4.71,15426
10178,0.7,Ideal,H,SI2,61.6,56.0,5.69,5.71,3.51,2202
1566,0.54,Very Good,H,SI2,62.7,59.0,5.17,5.2,3.25,1099
25623,0.76,Ideal,F,VS1,61.9,55.0,5.88,5.84,3.63,3820
10349,0.9,Good,G,SI1,60.0,61.0,6.19,6.22,3.72,3752
16849,2.09,Very Good,F,SI2,61.3,59.0,8.19,8.33,5.06,18509
21111,1.47,Very Good,H,SI2,62.6,58.0,7.17,7.24,4.51,7438
3763,1.13,Ideal,F,SI1,59.7,57.0,6.82,6.79,4.06,5342
554,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,17891
22796,0.41,Premium,F,VVS2,62.4,58.0,4.7,4.76,2.95,1115
14182,0.23,Premium,D,VS2,58.5,61.0,4.06,3.98,2.35,411
4229,1.05,Premium,E,VS2,,58.0,6.5,6.54,4.05,6930
15824,0.34,Ideal,H,VS2,62.5,54.0,4.54,4.49,2.82,689
8314,1.03,Ideal,I,VS1,62.4,57.0,6.48,6.4,4.02,4199
4402,0.41,Ideal,D,VS2,61.5,57.0,4.79,4.77,2.94,1076
21457,1.0,Ideal,H,SI2,61.5,55.6,6.41,6.48,3.96,4459
14017,0.4,Ideal,G,VVS1,61.3,56.0,4.74,4.75,2.91,977
4116,1.53,Ideal,I,SI2,62.4,54.0,7.34,7.41,4.6,7859
10990,1.79,Premium,G,VS2,61.2,58.0,7.9,7.82,4.81,17358
14282,0.27,Ideal,F,VVS2,61.4,57.0,4.17,4.2,2.57,620
13347,1.02,Ideal,H,VS2,62.0,57.0,6.43,6.4,3.98,5426
5850,0.71,Very Good,E,SI1,59.3,55.0,5.83,5.9,3.48,2573
22572,0.64,Ideal,E,VS1,60.8,56.0,5.61,5.59,3.41,2679
368,0.29,Very Good,I,VS2,,55.0,4.25,4.27,2.66,384
11908,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6604
19391,0.41,Very Good,F,VS1,61.2,57.0,4.77,4.8,2.93,1007
21345,0.5,Premium,E,SI1,63.0,61.0,5.07,5.03,3.18,1374
16873,3.01,Good,I,SI2,63.9,60.0,9.06,9.01,5.77,18242
11221,1.5,Premium,G,SI1,62.3,58.0,7.27,7.33,4.55,10428
20017,2.08,Premium,I,SI1,60.3,59.0,8.26,8.22,4.97,15065
11768,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,2822
360,0.31,Ideal,E,IF,61.9,56.0,4.35,4.37,2.7,1060
11841,0.49,Premium,H,VS2,59.6,62.0,5.17,5.14,3.07,965
